ID,APN,Registered Date,Property Type,Property Address,Property Area,Rpt Dist No,Crm Cd Desc,Longitude,Latitude,Weapon Used Cd,Crime Code
869632,180415394,09/26/2018,"VEHICLE, PASSENGER/TRUCK",8TH ST,Hollenbeck,489,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2112,34.0245,0,740
869633,181425568,12/08/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2900 S SEPULVEDA BL,Pacific,1403,INTIMATE PARTNER - SIMPLE ASSAULT,-118.4292,34.0283,400,626
869634,182004817,01/15/2018,PARKING LOT,400 S VERMONT AV,Olympic,2026,OTHER MISCELLANEOUS CRIME,-118.2941,34.0672,0,946
869635,181208060,02/23/2018,OTHER STORE,6000 S VERMONT AV,77th Street,1239,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.2915,33.9855,0,442
869636,181007692,03/20/2018,PARKING LOT,5000 NEWCASTLE AV,West Valley,1075,ROBBERY,-118.5251,34.1601,200,210
869637,181704629,01/15/2018,SIDEWALK,RESEDA,Devonshire,1785,THEFT PLAIN - PETTY ($950 & UNDER),-118.5375,34.234,0,440
869638,181519623,10/16/2018,SINGLE FAMILY DWELLING,6300 BELLAIRE AV,N Hollywood,1523,BURGLARY,-118.4094,34.1849,0,310
869639,181817737,08/26/2018,STREET,16000 AINSWORTH ST,Southeast,1881,VEHICLE - STOLEN,-118.2904,33.8862,0,510
869640,181108343,04/04/2018,STREET,SCOTT,Northeast,1181,VEHICLE - STOLEN,-118.2632,34.0828,0,510
869641,181217565,07/03/2018,SINGLE FAMILY DWELLING,1500 W 48TH ST,77th Street,1203,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.3126,34.0001,400,236
869642,180709528,04/25/2018,OTHER BUSINESS,4900 W PICO BL,Wilshire,765,THEFT PLAIN - PETTY ($950 & UNDER),-118.3434,34.048,0,440
869643,181112255,06/19/2018,PARKING LOT,1800 N VERMONT AV,Northeast,1142,BURGLARY FROM VEHICLE,-118.2918,34.1036,0,330
869644,180809459,04/21/2018,SINGLE FAMILY DWELLING,10900 OHIO AV,West LA,855,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.4416,34.0536,0,341
869645,181426683,12/27/2018,OTHER BUSINESS,13400 BEACH AV,Pacific,1453,BURGLARY,-118.4442,33.9914,500,310
869646,180104794,01/10/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",300 W 5TH ST,Central,143,THEFT PLAIN - PETTY ($950 & UNDER),-118.25,34.0488,0,440
869647,181906504,02/05/2018,SINGLE FAMILY DWELLING,14400 CHAMBERLAIN ST,Mission,1943,THEFT OF IDENTITY,-118.4464,34.2673,0,354
869648,180814140,08/02/2018,SINGLE FAMILY DWELLING,2400 BAGLEY AV,West LA,887,BURGLARY,-118.3923,34.0404,0,310
869649,180714799,08/09/2018,HOTEL,8000 BEVERLY BL,Wilshire,723,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3637,34.0761,0,341
869650,181907309,03/04/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",15400 PLUMMER ST,Mission,1961,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4675,34.2428,512,230
869651,181508731,03/31/2018,STREET,4900 LANKERSHIM BL,N Hollywood,1555,VEHICLE - STOLEN,-118.3716,34.16,0,510
869652,181310194,04/17/2018,SINGLE FAMILY DWELLING,1200 E 23RD ST,Newton,1323,CHILD NEGLECT (SEE 300 W.I.C.),-118.2546,34.0218,0,237
869653,182014202,07/15/2018,BUS STOP,PICO,Olympic,2074,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3,34.0472,0,745
869654,180602149,12/28/2018,SINGLE FAMILY DWELLING,2000 N LAS PALMAS AV,Hollywood,625,BURGLARY,-118.341,34.1131,0,310
869655,181518523,09/24/2018,SINGLE FAMILY DWELLING,12400 VALLEYHEART DR,N Hollywood,1581,THEFT OF IDENTITY,-118.4036,34.144,0,354
869656,180713534,07/15/2018,STREET,SAWYER ST,Wilshire,782,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.372,34.0418,0,740
869657,180807330,03/10/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1900 S SHENANDOAH ST,West LA,889,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3838,34.0444,310,745
869658,182007998,03/14/2018,LIQUOR STORE,2600 W PICO BL,Olympic,2056,ROBBERY,-118.2937,34.0509,102,210
869659,182107173,03/05/2018,STREET,19900 ROSCOE BL,Topanga,2129,VEHICLE - STOLEN,-118.5667,34.2203,0,510
869660,182022567,12/26/2018,STREET,WESTERN,Olympic,2024,ROBBERY,-118.3091,34.0617,102,210
869661,182118633,10/31/2018,HOTEL,7100 DE SOTO AV,Topanga,2147,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.5885,34.1992,500,230
869662,181415381,07/02/2018,SINGLE FAMILY DWELLING,2900 TILDEN AV,Pacific,1403,BURGLARY,-118.4273,34.0293,0,310
869663,181307365,02/28/2018,STREET,800 E 32ND ST,Newton,1333,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2624,34.0163,0,420
869664,180819566,11/20/2018,OTHER PREMISE,11500 SANTA MONICA BL,West LA,853,ATTEMPTED ROBBERY,-118.4519,34.0456,400,220
869665,180212232,05/24/2018,SIDEWALK,6TH,Rampart,246,ATTEMPTED ROBBERY,-118.2749,34.0596,400,220
869666,180913500,06/22/2018,HOSPICE,6100 ATOLL AV,Van Nuys,939,THEFT PLAIN - PETTY ($950 & UNDER),-118.4203,34.1815,0,440
869667,180906311,02/13/2018,STREET,BURBANK,Van Nuys,952,BATTERY - SIMPLE ASSAULT,-118.4618,34.1721,400,624
869668,180912972,01/13/2018,HOSPITAL,13500 SHERMAN WY,Van Nuys,919,BATTERY WITH SEXUAL CONTACT,-118.4264,34.2012,400,860
869669,181112267,06/14/2018,BANK,1700 N VERMONT AV,Northeast,1141,"BUNCO, GRAND THEFT",-118.2958,34.1095,0,662
869670,181114792,08/09/2018,STREET,FIGUEROA ST,Northeast,1149,VEHICLE - STOLEN,-118.2022,34.105,0,510
869671,181708381,03/29/2018,SINGLE FAMILY DWELLING,18300 GRESHAM ST,Devonshire,1785,BURGLARY,-118.5324,34.2308,0,310
869672,181118006,10/03/2018,STREET,5600 MERIDIAN ST,Northeast,1127,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.1964,34.1207,0,331
869673,180314005,06/01/2018,LAUNDROMAT,3600 CRENSHAW BL,Southwest,333,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3378,34.0278,400,626
869674,180505998,02/11/2018,ALLEY,1000 E ANAHEIM ST,Harbor,529,DISCHARGE FIREARMS/SHOTS FIRED,-118.2507,33.7806,102,753
869675,180316789,07/15/2018,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,3500 S FIGUEROA ST,Southwest,359,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2809,34.0204,0,740
869676,181015607,08/29/2018,PARKING LOT,16700 SATICOY ST,West Valley,1008,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4972,34.2084,0,420
869677,181215284,05/31/2018,"VEHICLE, PASSENGER/TRUCK",800 E 73RD ST,77th Street,1259,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.2608,33.9739,0,745
869678,181106343,02/09/2018,PARK/PLAYGROUND,4700 CRYSTAL SPRINGS DR,Northeast,1101,BURGLARY FROM VEHICLE,-118.2859,34.1516,0,330
869679,180607387,03/01/2018,DRIVEWAY,5800 HAROLD WY,Hollywood,647,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3159,34.0993,0,420
869680,181018823,11/18/2018,STREET,5900 ALONZO AV,West Valley,1045,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.5224,34.1783,0,420
869681,180808142,03/30/2018,OTHER BUSINESS,2300 COTNER AV,West LA,883,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.4381,34.0379,511,930
869682,180413455,08/12/2018,PARK/PLAYGROUND,4TH ST,Hollenbeck,453,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2178,34.0517,500,230
869683,181220537,08/14/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3300 W 63RD ST,77th Street,1241,BRANDISH WEAPON,-118.3294,33.9829,200,761
869684,182107241,02/24/2018,PARKING LOT,21100 VENTURA BL,Topanga,2187,VEHICLE - STOLEN,-118.5928,34.167,0,510
869685,181506262,02/12/2018,BEAUTY/BARBER SHOP,7500 LANKERSHIM BL,N Hollywood,1504,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.392,34.2045,0,341
869686,181405427,01/23/2018,STREET,900 HARDING AV,Pacific,1443,VEHICLE - STOLEN,-118.4539,33.9917,0,510
869687,182104926,01/09/2018,SINGLE FAMILY DWELLING,7900 FALLBROOK AV,Topanga,2113,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.6234,34.2137,0,745
869688,180605595,01/20/2018,LAUNDROMAT,1400 N HIGHLAND AV,Hollywood,646,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3386,34.0962,0,341
869689,180621647,10/08/2018,SINGLE FAMILY DWELLING,700 N WILTON PL,Hollywood,677,TRESPASSING,-118.3135,34.0835,0,888
869690,182013567,07/02/2018,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",700 S HOBART BL,Olympic,2033,BATTERY - SIMPLE ASSAULT,-118.3053,34.0597,500,624
869691,182118449,10/29/2018,STREET,VASSAR AV,Topanga,2146,INTIMATE PARTNER - SIMPLE ASSAULT,-118.6044,34.201,500,626
869692,181405769,01/29/2018,SINGLE FAMILY DWELLING,200 MARKET ST,Pacific,1431,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.4716,33.9888,0,740
869693,181005378,01/31/2018,SINGLE FAMILY DWELLING,ROSCOE BL,West Valley,1004,BATTERY - SIMPLE ASSAULT,-118.5361,34.2207,400,624
869694,180413695,08/18/2018,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,7TH ST,Hollenbeck,479,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.1923,34.0209,400,236
869695,180608969,03/25/2018,ALLEY,HOLLYWOOD BL,Hollywood,645,ATTEMPTED ROBBERY,-118.3414,34.1016,400,220
869696,180609817,04/07/2018,SIDEWALK,5900 CARLTON WY,Hollywood,647,INTIMATE PARTNER - SIMPLE ASSAULT,-118.318,34.1005,400,626
869697,181210790,04/03/2018,SINGLE FAMILY DWELLING,500 W 77TH ST,77th Street,1257,BATTERY - SIMPLE ASSAULT,-118.2827,33.9698,400,624
869698,180317771,07/28/2018,STREET,3700 S NORMANDIE AV,Southwest,377,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3002,34.0127,0,420
869699,190604540,12/15/2018,OTHER BUSINESS,900 VINE ST,Hollywood,656,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",-118.3266,34.0871,0,668
869700,182016495,08/28/2018,GARAGE/CARPORT,WESTERN AV,Olympic,2033,BURGLARY FROM VEHICLE,-118.3091,34.0597,0,330
869701,200808604,10/12/2018,OTHER BUSINESS,11100 SANTA MONICA BL,West LA,854,BATTERY WITH SEXUAL CONTACT,-118.445,34.0474,400,860
869702,180816795,09/24/2018,GAS STATION,9400 W PICO BL,West LA,857,ROBBERY,-118.3943,34.0553,400,210
869703,182018280,10/03/2018,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),4200 W 6TH ST,Olympic,2021,BURGLARY,-118.3154,34.0632,0,310
869704,181115777,08/20/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3400 DREW ST,Northeast,1124,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2414,34.1211,0,420
869705,181514129,07/06/2018,SIDEWALK,COLDWATER CA,N Hollywood,1523,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4095,34.1849,310,230
869706,181120475,12/05/2018,SINGLE FAMILY DWELLING,4300 PERLITA AV,Northeast,1102,THEFT PLAIN - PETTY ($950 & UNDER),-118.2678,34.1312,0,440
869707,182115227,08/20/2018,SINGLE FAMILY DWELLING,20000 WELLS DR,Topanga,2197,BATTERY - SIMPLE ASSAULT,-118.5685,34.1636,400,624
869708,181508645,03/27/2018,STREET,6800 WHITSETT AV,N Hollywood,1513,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4052,34.194,0,420
869709,181409098,03/25/2018,PARKING LOT,8700 BELLANCA AV,Pacific,1488,VEHICLE - STOLEN,-118.3805,33.9587,0,510
869710,180323242,10/14/2018,"VEHICLE, PASSENGER/TRUCK",3900 2ND AV,Southwest,374,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3193,34.0146,306,740
869711,182115680,08/28/2018,DEPARTMENT STORE,6700 TOPANGA CANYON BL,Topanga,2156,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),-118.6059,34.1926,0,343
869712,181012317,06/01/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",5400 NEWCASTLE AV,West Valley,1065,THEFT OF IDENTITY,-118.5244,34.1687,0,354
869713,180129974,12/10/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500 N FIGUEROA ST,Central,111,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.2469,34.0617,207,236
869714,181227947,11/25/2018,PARKING LOT,4000 W SLAUSON AV,77th Street,1231,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3439,33.989,0,740
869715,181019468,11/28/2018,SINGLE FAMILY DWELLING,5100 PETIT AV,West Valley,1078,BURGLARY,-118.4957,34.163,0,310
869716,180118976,07/18/2018,OTHER BUSINESS,800 S BROADWAY,Central,163,THEFT PLAIN - PETTY ($950 & UNDER),-118.2547,34.0438,0,440
869717,181317359,08/14/2018,MTA BUS,54TH ST,Newton,1373,BATTERY - SIMPLE ASSAULT,-118.2652,33.9933,400,624
869718,180814802,08/13/2018,BEACH,17000 PCH,West LA,821,BATTERY - SIMPLE ASSAULT,-118.548,34.0395,400,624
869719,181514090,07/08/2018,STREET,WHITSETT AV,N Hollywood,1523,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.4052,34.1867,307,230
869720,181305675,01/27/2018,STREET,6400 S SAN PEDRO ST,Newton,1394,"THEFT, PERSON",-118.2717,33.9786,400,350
869721,181507609,03/08/2018,STREET,4300 AGNES AV,N Hollywood,1583,BURGLARY FROM VEHICLE,-118.3954,34.1486,0,330
869722,181505467,01/23/2018,JUNIOR HIGH SCHOOL,13000 HART ST,N Hollywood,1522,LEWD/LASCIVIOUS ACTS WITH CHILD,-118.4159,34.1976,400,760
869723,180223684,11/29/2018,STREET,BEVERLY,Rampart,236,VEHICLE - STOLEN,-118.2666,34.065,0,510
869724,181309449,04/04/2018,"VEHICLE, PASSENGER/TRUCK",700 E 40TH PL,Newton,1343,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2633,34.0102,0,740
869725,181822623,11/18/2018,OTHER BUSINESS,11800 S FIGUEROA ST,Southeast,1862,BURGLARY,-118.2826,33.9262,0,310
869726,180320565,08/26/2018,SINGLE FAMILY DWELLING,3600 9TH AV,Southwest,354,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.3272,34.023,0,420
869727,190505200,12/30/2018,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,3700 STEPHEN M WHITE DR,Harbor,589,BURGLARY FROM VEHICLE,-118.286,33.7105,0,330
869728,181419185,08/29/2018,PARK/PLAYGROUND,6900 PACIFIC AV,Pacific,1472,LEWD CONDUCT,-118.4497,33.9577,0,762
869729,181015375,09/04/2018,MARKET,18400 VENTURA BL,West Valley,1063,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.5336,34.1678,0,442
869730,181215747,06/09/2018,STREET,1400 W 53RD ST,77th Street,1215,VEHICLE - STOLEN,-118.3002,33.9942,0,510
869731,181805876,02/02/2018,STREET,FIGUEROA ST,Southeast,1822,ROBBERY,-118.2826,33.9456,400,210
869732,180412448,07/17/2018,STREET,2000 N MARIANNA AV,Hollenbeck,439,BURGLARY FROM VEHICLE,-118.1776,34.0663,0,330
869733,180921532,12/01/2018,DEPARTMENT STORE,5700 SEPULVEDA BL,Van Nuys,941,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.4662,34.174,0,442
869734,180323741,10/21/2018,PARKING LOT,5000 RODEO RD,Southwest,351,VEHICLE - STOLEN,-118.351,34.023,0,510
869735,181411142,04/27/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",8100 W MANCHESTER AV,Pacific,1473,THEFT OF IDENTITY,-118.4327,33.9619,0,354
869736,180908751,04/02/2018,SINGLE FAMILY DWELLING,14300 SYLVAN ST,Van Nuys,935,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",-118.4444,34.1847,0,956
869737,181408708,03/07/2018,TRANSPORTATION FACILITY (AIRPORT),300 WORLD WY,Pacific,1494,THEFT PLAIN - PETTY ($950 & UNDER),-118.4073,33.944,0,440
869738,180414033,06/18/2018,SINGLE FAMILY DWELLING,2500 JOHNSTON ST,Hollenbeck,415,THEFT PLAIN - PETTY ($950 & UNDER),-118.2104,34.0755,0,440
869739,180717597,10/03/2018,PARKING LOT,4900 W PICO BL,Wilshire,765,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3434,34.048,0,745
869740,180113407,05/10/2018,STREET,1000 S LOS ANGELES ST,Central,185,VEHICLE - STOLEN,-118.2558,34.0396,0,510
869741,191404193,12/19/2018,PARKING LOT,9900 AIRPORT BL,Pacific,1494,VEHICLE - STOLEN,-118.386,33.9455,0,510
869742,181710465,05/07/2018,DRIVEWAY,20500 GERMAIN ST,Devonshire,1723,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),-118.5806,34.2618,0,331
869743,181915061,02/01/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",14300 POLK ST,Mission,1902,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.4561,34.3196,400,236
869744,180817341,10/06/2018,SINGLE FAMILY DWELLING,12100 W SUNSET BL,West LA,813,DISTURBING THE PEACE,-118.4768,34.0738,0,886
869745,182110016,05/04/2018,DRIVEWAY,22200 COVELLO ST,Topanga,2134,BURGLARY FROM VEHICLE,-118.6114,34.2074,0,330
869746,180514203,08/07/2018,HOTEL,1600 PACIFIC COAST HY,Harbor,528,INTIMATE PARTNER - SIMPLE ASSAULT,-118.244,33.7912,400,626
869747,181520814,09/30/2018,"VEHICLE, PASSENGER/TRUCK",11700 VICTORY BL,N Hollywood,1525,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3878,34.1867,0,740
869748,180220784,10/11/2018,PARKING LOT,3200 DESCANSO DR,Rampart,205,BATTERY - SIMPLE ASSAULT,-118.2748,34.0854,400,624
869749,180617386,07/31/2018,PARKING LOT,1000 SEWARD ST,Hollywood,656,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3332,34.0889,0,740
869750,181705379,01/30/2018,STREET,CANBY,Devonshire,1785,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.5348,34.2292,303,230
869751,181211484,04/11/2018,SINGLE FAMILY DWELLING,1400 W 60TH ST,77th Street,1235,"BURGLARY, ATTEMPTED",-118.3002,33.9859,0,320
869752,181610009,05/31/2018,SINGLE FAMILY DWELLING,12900 DESMOND ST,Foothill,1601,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.4133,34.2862,0,740
869753,181226006,10/30/2018,SIDEWALK,88TH ST,77th Street,1273,INTIMATE PARTNER - SIMPLE ASSAULT,-118.309,33.9582,400,626
869754,180127213,10/29/2018,STREET,5TH,Central,157,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.242,34.043,0,745
869755,181805046,01/19/2018,STREET,11300 S MONA BL,Southeast,1849,VEHICLE - STOLEN,-118.2351,33.9327,0,510
869756,180220296,10/02/2018,STREET,400 ROBINSON ST,Rampart,215,BURGLARY FROM VEHICLE,-118.2808,34.0777,0,330
869757,180319879,08/28/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4200 LEIMERT BL,Southwest,393,INTIMATE PARTNER - AGGRAVATED ASSAULT,-118.3263,34.0082,400,236
869758,180919810,10/26/2018,SINGLE FAMILY DWELLING,14500 CALVERT ST,Van Nuys,933,THEFT OF IDENTITY,-118.4487,34.1817,0,354
869759,180710804,05/18/2018,STREET,FAIRFAX,Wilshire,702,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.3614,34.0802,0,740
869760,180327235,12/10/2018,STREET,4100 S FIGUEROA ST,Southwest,398,VEHICLE - STOLEN,-118.285,34.0074,0,510
869761,180416960,11/06/2018,OTHER BUSINESS,SAVANNAH ST,Hollenbeck,467,BURGLARY,-118.2033,34.0409,0,310
869762,180810204,05/09/2018,SINGLE FAMILY DWELLING,2800 CLUB DR,West LA,895,BATTERY - SIMPLE ASSAULT,-118.4049,34.0344,400,624
869763,181117805,10/10/2018,SINGLE FAMILY DWELLING,2200 CHESWIC LN,Northeast,1141,BURGLARY,-118.2966,34.1102,0,310
869764,181807385,02/28/2018,"VEHICLE, PASSENGER/TRUCK",9500 HICKERY,Southeast,1827,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2392,33.9487,0,740
869765,182117220,10/03/2018,MARKET,21300 VENTURA BL,Topanga,2187,THEFT PLAIN - PETTY ($950 & UNDER),-118.5956,34.1675,0,440
869766,181908004,03/19/2018,DEPARTMENT STORE,7800 VAN NUYS BL,Mission,1998,ROBBERY,-118.4488,34.212,400,210
869767,180515618,09/08/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",234TH ST,Harbor,508,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3039,33.8112,0,341
869768,180711148,05/29/2018,SINGLE FAMILY DWELLING,300 N LA CIENEGA BL,Wilshire,711,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.3766,34.0761,0,341
869769,180112573,04/27/2018,SIDEWALK,600 S SAN PEDRO ST,Central,166,THEFT PLAIN - PETTY ($950 & UNDER),-118.2469,34.0421,0,440
869770,181227502,11/18/2018,STREET,6200 S VERMONT AV,77th Street,1248,BURGLARY FROM VEHICLE,-118.2915,33.9833,0,330
869771,180716331,09/09/2018,PARKING LOT,4500 W PICO BL,Wilshire,765,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-118.3335,34.0485,0,745
869772,180129799,12/07/2018,"VEHICLE, PASSENGER/TRUCK",LOS ANGELES,Central,146,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2461,34.0461,0,740
869773,181315775,07/18/2018,STREET,SAN PEDRO,Newton,1313,BATTERY - SIMPLE ASSAULT,-118.2586,34.0258,400,624
869774,181716340,06/12/2018,SINGLE FAMILY DWELLING,17200 LOS ALIMOS ST,Devonshire,1735,THEFT OF IDENTITY,-118.5088,34.2661,0,354
869775,180710035,05/05/2018,THEATRE/MOVIE,4400 W 8TH ST,Wilshire,749,BATTERY - SIMPLE ASSAULT,-118.3248,34.0604,400,624
869776,181204965,01/07/2018,"VEHICLE, PASSENGER/TRUCK",81ST ST,77th Street,1266,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",-118.2783,33.966,0,740
869777,180810680,05/15/2018,SINGLE FAMILY DWELLING,16100 W SUNSET BL,West LA,811,BURGLARY,-118.5512,34.0561,0,310
869778,180117349,06/29/2018,PARKING LOT,400 S BROADWAY,Central,143,VEHICLE - STOLEN,-118.2494,34.0495,0,510
869779,181600734,03/11/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",9700 LAUREL CANYON BL,Foothill,1651,INTIMATE PARTNER - SIMPLE ASSAULT,-118.4185,34.2459,400,626
869780,180411830,07/02/2018,STREET,ESPERANZA ST,Hollenbeck,499,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.201,34.0146,101,230
869781,180131146,12/26/2018,OTHER BUSINESS,500 S SAN PEDRO ST,Central,156,BATTERY - SIMPLE ASSAULT,-118.2455,34.0437,400,624
869782,181106173,02/18/2018,STREET,7400 N FIGUEROA ST,Northeast,1109,INTIMATE PARTNER - SIMPLE ASSAULT,-118.1874,34.1382,400,626
869783,180417948,12/02/2018,SINGLE FAMILY DWELLING,2800 GRIFFIN AV,Hollenbeck,414,VIOLATION OF RESTRAINING ORDER,-118.2119,34.0793,0,901
869784,181220176,08/02/2018,DRIVEWAY,5400 9TH AV,77th Street,1211,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.327,33.9932,0,420
869785,182112195,06/18/2018,DEPARTMENT STORE,21400 VICTORY BL,Topanga,2156,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.5975,34.1884,0,442
869786,180709454,04/24/2018,STREET,3RD ST,Wilshire,722,VEHICLE - STOLEN,-118.3731,34.0732,0,510
869787,181314578,06/28/2018,MTA BUS,CENTRAL AV,Newton,1353,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2565,34.0039,400,230
869788,180105566,01/08/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1200 E 6TH ST,Central,159,THEFT PLAIN - PETTY ($950 & UNDER),-118.2384,34.0382,0,440
869789,182009781,04/18/2018,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200 S HARVARD BL,Olympic,2014,INTIMATE PARTNER - SIMPLE ASSAULT,-118.3041,34.0712,400,626
869790,180125366,10/04/2018,OFFICE BUILDING/OFFICE,900 N BROADWAY,Central,111,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",-118.2412,34.0615,0,341
869791,182106947,03/01/2018,GAS STATION,20200 SHERMAN WY,Topanga,2148,CRIMINAL THREATS - NO WEAPON DISPLAYED,-118.5762,34.1971,511,930
869792,181409949,04/08/2018,PARKING LOT,SEPULVEDA,Pacific,1487,BURGLARY FROM VEHICLE,-118.3962,33.9573,0,330
869793,180914046,07/08/2018,MARKET,4500 VAN NUYS BL,Van Nuys,985,THEFT PLAIN - PETTY ($950 & UNDER),-118.4487,34.153,0,440
869794,180213983,06/23/2018,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,600 S ALVARADO ST,Rampart,246,BATTERY POLICE (SIMPLE),-118.275,34.0593,400,623
869795,180112872,05/01/2018,JEWELRY STORE,300 S HILL ST,Central,134,THEFT PLAIN - PETTY ($950 & UNDER),-118.2491,34.0517,0,440
869796,181906861,02/26/2018,MINI-MART,7800 VAN NUYS BL,Mission,1998,ROBBERY,-118.4488,34.212,218,210
869797,180408559,04/14/2018,PARKING LOT,SOTO,Hollenbeck,489,BURGLARY FROM VEHICLE,-118.2197,34.0255,0,330
